#version,serial,flight,time,state,state_name,acceleration,pressure,altitude,height,speed,temperature,drogue_voltage,main_voltage,battery_voltage
6, 9920, 16,    35.23, 6,  drogue,   -0.57,  95527.00,  494.22,  362.96,  -14.85, 23.4, 0.00, 0.00, 4.00
6, 9920, 16,    35.33, 6,  drogue,   -0.44,  95510.00,  495.71,  364.44,  -14.93, 23.4, 0.00, 0.00, 4.00
6, 9920, 16,    35.43, 6,  drogue,   -0.30,  95516.00,  495.18,  363.92,  -14.97, 23.4, 0.00, 0.00, 4.00
6, 9920, 16,    35.53, 6,  drogue,   -0.18,  95572.00,  490.29,  359.03,  -14.98, 23.4, 0.00, 0.00, 4.02
6, 9920, 16,    35.63, 6,  drogue,   -0.07,  95601.00,  487.76,  356.50,  -14.99, 23.4, 0.00, 0.00, 4.00
6, 9920, 16,    35.73, 6,  drogue,    0.02,  95479.00,  498.41,  367.15,  -14.99, 23.4, 0.00, 0.00, 4.00
6, 9920, 16,    35.83, 6,  drogue,    0.13,  95529.00,  494.05,  362.78,  -15.00, 23.4, 0.00, 0.00, 4.00
6, 9920, 16,    35.93, 6,  drogue,    0.24,  95636.00,  484.71,  353.44,  -15.02, 23.4, 0.00, 0.00, 4.00
6, 9920, 16,    36.03, 6,  drogue,    0.32,  95654.00,  483.14,  351.87,  -14.97, 23.4, 0.00, 0.00, 4.00
6, 9920, 16,    36.13, 6,  drogue,    0.37,  95681.00,  480.78,  349.52,  -14.92, 23.4, 0.00, 0.00, 4.00
6, 9920, 16,    36.23, 6,  drogue,    0.38,  95728.00,  476.69,  345.42,  -14.87, 23.4, 0.00, 0.00, 4.00
6, 9920, 16,    36.33, 6,  drogue,    0.36,  95733.00,  476.25,  344.99,  -14.84, 23.4, 0.00, 0.00, 4.00
6, 9920, 16,    36.43, 6,  drogue,    0.34,  95744.00,  475.29,  344.03,  -14.81, 23.4, 0.00, 0.00, 4.00
6, 9920, 16,    36.53, 6,  drogue,    0.27,  95743.00,  475.38,  344.12,  -14.78, 23.4, 0.00, 0.00, 4.02
6, 9920, 16,    36.63, 6,  drogue,    0.13,  95733.00,  476.25,  344.99,  -14.74, 23.4, 0.00, 0.00, 4.02
6, 9920, 16,    36.73, 6,  drogue,   -0.10,  95788.00,  471.46,  340.19,  -14.69, 23.4, 0.00, 0.00, 4.00
6, 9920, 16,    36.83, 6,  drogue,   -0.40,  95818.00,  468.85,  337.58,  -14.68, 23.4, 0.00, 0.00, 4.00
6, 9920, 16,    36.93, 6,  drogue,   -0.75,  95837.00,  467.19,  335.93,  -14.72, 23.4, 0.00, 0.00, 4.00
6, 9920, 16,    37.03, 6,  drogue,   -1.10,  95775.00,  472.59,  341.33,  -14.80, 23.4, 0.00, 0.00, 4.00
6, 9920, 16,    37.13, 6,  drogue,   -1.44,  95831.00,  467.71,  336.45,  -14.92, 23.4, 0.00, 0.00, 4.00
6, 9920, 16,    37.23, 6,  drogue,   -1.75,  95865.00,  464.75,  333.49,  -15.07, 23.4, 0.00, 0.00, 4.00
6, 9920, 16,    37.33, 6,  drogue,   -2.02,  95854.00,  465.71,  334.45,  -15.24, 23.4, 0.00, 0.00, 4.00
6, 9920, 16,    37.43, 6,  drogue,   -2.24,  95828.00,  467.97,  336.71,  -15.44, 23.4, 0.00, 0.00, 4.00
6, 9920, 16,    37.53, 6,  drogue,   -2.40,  95812.00,  469.37,  338.10,  -15.69, 23.4, 0.00, 0.00, 4.00
6, 9920, 16,    37.63, 6,  drogue,   -2.51,  95887.00,  462.84,  331.57,  -15.97, 23.4, 0.00, 0.00, 4.00
6, 9920, 16,    37.73, 6,  drogue,   -2.57,  95966.00,  455.96,  324.70,  -16.18, 23.4, 0.00, 0.00, 4.02
6, 9920, 16,    37.83, 6,  drogue,   -2.57,  95989.00,  453.96,  322.70,  -16.44, 23.4, 0.00, 0.00, 4.00
6, 9920, 16,    37.93, 6,  drogue,   -2.47,  96025.00,  450.83,  319.57,  -16.74, 23.4, 0.00, 0.00, 4.00
6, 9920, 16,    38.03, 6,  drogue,   -2.28,  95988.00,  454.05,  322.79,  -17.00, 23.4, 0.00, 0.00, 4.00
6, 9920, 16,    38.13, 6,  drogue,   -1.97,  95968.00,  455.79,  324.52,  -17.25, 23.4, 0.00, 0.00, 4.00
6, 9920, 16,    38.23, 6,  drogue,   -1.60,  96002.00,  452.83,  321.57,  -17.47, 23.4, 0.00, 0.00, 4.00
6, 9920, 16,    38.33, 6,  drogue,   -1.21,  96051.00,  448.57,  317.31,  -17.63, 23.4, 0.00, 0.00, 4.00
6, 9920, 16,    38.43, 6,  drogue,   -0.83,  96068.00,  447.09,  315.83,  -17.73, 23.4, 0.00, 0.00, 4.00
6, 9920, 16,    38.53, 6,  drogue,   -0.44,  96061.00,  447.70,  316.44,  -17.80, 23.4, 0.00, 0.00, 4.00
6, 9920, 16,    38.63, 6,  drogue,   -0.05,  96106.00,  443.79,  312.53,  -17.85, 23.4, 0.00, 0.00, 4.00
6, 9920, 16,    38.73, 6,  drogue,    0.34,  96127.00,  441.97,  310.70,  -17.88, 23.3, 0.00, 0.00, 4.00
6, 9920, 16,    38.83, 6,  drogue,    0.71,  96177.00,  437.63,  306.36,  -17.86, 23.3, 0.00, 0.00, 4.02
6, 9920, 16,    38.93, 6,  drogue,    1.01,  96232.00,  432.85,  301.59,  -17.75, 23.3, 0.00, 0.00, 4.00
6, 9920, 16,    39.03, 6,  drogue,    1.21,  96252.00,  431.12,  299.85,  -17.61, 23.3, 0.00, 0.00, 4.00
6, 9920, 16,    39.13, 6,  drogue,    1.33,  96205.00,  435.19,  303.93,  -17.49, 23.3, 0.00, 0.00, 4.00
6, 9920, 16,    39.23, 6,  drogue,    1.39,  96268.00,  429.73,  298.46,  -17.36, 23.3, 0.00, 0.00, 4.00
6, 9920, 16,    39.33, 6,  drogue,    1.41,  96283.00,  428.43,  297.16,  -17.22, 23.3, 0.00, 0.00, 4.00
6, 9920, 16,    39.43, 6,  drogue,    1.41,  96281.00,  428.60,  297.33,  -17.06, 23.3, 0.00, 0.00, 4.00
6, 9920, 16,    39.53, 6,  drogue,    1.37,  96298.00,  427.12,  295.86,  -16.91, 23.3, 0.00, 0.00, 4.00
6, 9920, 16,    39.63, 6,  drogue,    1.29,  96323.00,  424.96,  293.69,  -16.79, 23.3, 0.00, 0.00, 4.00
6, 9920, 16,    39.73, 6,  drogue,    1.21,  96304.00,  426.60,  295.34,  -16.63, 23.3, 0.00, 0.00, 4.00
6, 9920, 16,    39.83, 6,  drogue,    1.12,  96343.00,  423.22,  291.96,  -16.52, 23.3, 0.00, 0.00, 4.00
6, 9920, 16,    39.93, 6,  drogue,    1.02,  96365.00,  421.31,  290.05,  -16.42, 23.3, 0.00, 0.00, 4.02
6, 9920, 16,    40.03, 6,  drogue,    0.90,  96382.00,  419.84,  288.58,  -16.32, 23.3, 0.00, 0.00, 4.00
6, 9920, 16,    40.13, 6,  drogue,    0.72,  96417.00,  416.81,  285.54,  -16.21, 23.3, 0.00, 0.00, 4.00
6, 9920, 16,    40.23, 6,  drogue,    0.50,  96448.00,  414.12,  282.86,  -16.11, 23.3, 0.00, 0.00, 4.00
6, 9920, 16,    40.33, 6,  drogue,    0.23,  96444.00,  414.47,  283.20,  -16.06, 23.3, 0.00, 0.00, 4.00
6, 9920, 16,    40.43, 6,  drogue,   -0.05,  96465.00,  412.65,  281.38,  -16.04, 23.3, 0.00, 0.00, 4.00
6, 9920, 16,    40.53, 6,  drogue,   -0.32,  96522.00,  407.71,  276.45,  -16.05, 23.3, 0.00, 0.00, 4.00
6, 9920, 16,    40.63, 6,  drogue,   -0.53,  96577.00,  402.95,  271.69,  -16.09, 23.3, 0.00, 0.00, 4.00
6, 9920, 16,    40.73, 6,  drogue,   -0.66,  96557.00,  404.68,  273.42,  -16.14, 23.3, 0.00, 0.00, 4.00
6, 9920, 16,    40.83, 6,  drogue,   -0.68,  96537.00,  406.41,  275.15,  -16.24, 23.3, 0.00, 0.00, 4.00
6, 9920, 16,    40.93, 6,  drogue,   -0.60,  96461.00,  412.99,  281.73,  -16.34, 23.3, 0.00, 0.00, 4.00
6, 9920, 16,    41.03, 6,  drogue,   -0.46,  96567.00,  403.82,  272.55,  -16.42, 23.3, 0.00, 0.00, 4.02
6, 9920, 16,    41.13, 6,  drogue,   -0.30,  96604.00,  400.61,  269.35,  -16.43, 23.3, 0.00, 0.00, 4.00
6, 9920, 16,    41.23, 6,  drogue,   -0.13,  96634.00,  398.02,  266.75,  -16.46, 23.3, 0.00, 0.00, 4.00
6, 9920, 16,    41.33, 6,  drogue,    0.05,  96648.00,  396.81,  265.54,  -16.49, 23.3, 0.00, 0.00, 4.00
6, 9920, 16,    41.43, 6,  drogue,    0.24,  96673.00,  394.65,  263.38,  -16.49, 23.3, 0.00, 0.00, 4.00
6, 9920, 16,    41.53, 6,  drogue,    0.45,  96702.00,  392.14,  260.87,  -16.47, 23.3, 0.00, 0.00, 4.00
6, 9920, 16,    41.63, 6,  drogue,    0.66,  96676.00,  394.39,  263.12,  -16.43, 23.3, 0.00, 0.00, 4.00
6, 9920, 16,    41.73, 6,  drogue,    0.87,  96589.00,  401.91,  270.65,  -16.35, 23.3, 0.00, 0.00, 4.00
6, 9920, 16,    41.83, 6,  drogue,    1.07,  96733.00,  389.46,  258.19,  -16.25, 23.3, 0.00, 0.00, 4.00
6, 9920, 16,    41.93, 6,  drogue,    1.28,  96778.00,  385.57,  254.31,  -16.17, 23.3, 0.00, 0.00, 4.00
6, 9920, 16,    42.03, 6,  drogue,    1.49,  96801.00,  383.58,  252.32,  -16.04, 23.3, 0.00, 0.00, 4.00
6, 9920, 16,    42.13, 6,  drogue,    1.66,  96804.00,  383.33,  252.06,  -15.88, 23.3, 0.00, 0.00, 4.02
6, 9920, 16,    42.23, 6,  drogue,    1.79,  96794.00,  384.19,  252.92,  -15.72, 23.3, 0.00, 0.00, 4.00
6, 9920, 16,    42.33, 6,  drogue,    1.85,  96835.00,  380.65,  249.38,  -15.51, 23.3, 0.00, 0.00, 4.00
6, 9920, 16,    42.43, 6,  drogue,    1.88,  96888.00,  376.07,  244.81,  -15.30, 23.3, 0.00, 0.00, 4.00
6, 9920, 16,    42.53, 6,  drogue,    1.90,  96914.00,  373.83,  242.56,  -15.13, 23.3, 0.00, 0.00, 4.00
6, 9920, 16,    42.63, 6,  drogue,    1.91,  96928.00,  372.62,  241.36,  -14.97, 23.3, 0.00, 0.00, 4.00
6, 9920, 16,    42.73, 6,  drogue,    1.85,  96909.00,  374.26,  242.99,  -14.76, 23.3, 0.00, 0.00, 4.00
6, 9920, 16,    42.83, 6,  drogue,    1.69,  96971.00,  368.91,  237.65,  -14.56, 23.3, 0.00, 0.00, 4.00
6, 9920, 16,    42.93, 6,  drogue,    1.43,  96944.00,  371.24,  239.97,  -14.32, 23.3, 0.00, 0.00, 4.00
6, 9920, 16,    43.03, 6,  drogue,    1.08,  96912.00,  374.00,  242.74,  -14.16, 23.3, 0.00, 0.00, 4.00
6, 9920, 16,    43.13, 6,  drogue,    0.71,  96894.00,  375.55,  244.29,  -14.10, 23.3, 0.00, 0.00, 4.00
6, 9920, 16,    43.23, 6,  drogue,    0.35,  96944.00,  371.24,  239.97,  -14.03, 23.3, 0.00, 0.00, 4.02
6, 9920, 16,    43.33, 6,  drogue,    0.02,  96991.00,  367.19,  235.92,  -13.98, 23.3, 0.00, 0.00, 4.00
6, 9920, 16,    43.43, 6,  drogue,   -0.30,  97007.00,  365.81,  234.54,  -13.98, 23.3, 0.00, 0.00, 4.00
6, 9920, 16,    43.53, 6,  drogue,   -0.62,  97036.00,  363.31,  232.04,  -14.03, 23.3, 0.00, 0.00, 4.00
6, 9920, 16,    43.63, 6,  drogue,   -0.93,  97048.00,  362.27,  231.01,  -14.10, 23.3, 0.00, 0.00, 4.00
6, 9920, 16,    43.73, 6,  drogue,   -1.22,  97049.00,  362.18,  230.92,  -14.14, 23.3, 0.00, 0.00, 4.00
6, 9920, 16,    43.83, 6,  drogue,   -1.44,  97078.00,  359.69,  228.42,  -14.30, 23.3, 0.00, 0.00, 4.00
6, 9920, 16,    43.93, 6,  drogue,   -1.59,  97152.00,  353.31,  222.04,  -14.48, 23.3, 0.00, 0.00, 4.00
6, 9920, 16,    44.03, 6,  drogue,   -1.69,  97115.00,  356.50,  225.23,  -14.65, 23.3, 0.00, 0.00, 4.00
6, 9920, 16,    44.13, 6,  drogue,   -1.73,  97092.00,  358.48,  227.21,  -14.81, 23.3, 0.00, 0.00, 4.00
6, 9920, 16,    44.23, 6,  drogue,   -1.72,  97167.00,  352.02,  220.75,  -14.98, 23.3, 0.00, 0.00, 4.00
6, 9920, 16,    44.33, 6,  drogue,   -1.67,  97120.00,  356.07,  224.80,  -15.16, 23.3, 0.00, 0.00, 4.02
6, 9920, 16,    44.43, 6,  drogue,   -1.57,  97184.00,  350.55,  219.29,  -15.35, 23.3, 0.00, 0.00, 4.00
6, 9920, 16,    44.53, 6,  drogue,   -1.39,  97218.00,  347.63,  216.36,  -15.52, 23.3, 0.00, 0.00, 4.00
6, 9920, 16,    44.63, 6,  drogue,   -1.15,  97236.00,  346.08,  214.81,  -15.67, 23.3, 0.00, 0.00, 4.00
6, 9920, 16,    44.73, 6,  drogue,   -0.87,  97201.00,  349.09,  217.83,  -15.78, 23.3, 0.00, 0.00, 4.00
6, 9920, 16,    44.83, 6,  drogue,   -0.57,  97233.00,  346.34,  215.07,  -15.89, 23.3, 0.00, 0.00, 4.00
6, 9920, 16,    44.93, 6,  drogue,   -0.28,  97208.00,  348.49,  217.22,  -15.94, 23.2, 0.00, 0.00, 4.00
6, 9920, 16,    45.03, 6,  drogue,   -0.02,  97244.00,  345.39,  214.12,  -15.96, 23.2, 0.00, 0.00, 4.00
6, 9920, 16,    45.13, 6,  drogue,    0.22,  97382.00,  333.52,  202.26,  -15.93, 23.2, 0.00, 0.00, 4.00
6, 9920, 16,    45.23, 6,  drogue,    0.46,  97305.00,  340.14,  208.88,  -15.92, 23.2, 0.00, 0.00, 4.00
6, 9920, 16,    45.33, 6,  drogue,    0.71,  97321.00,  338.76,  207.50,  -15.90, 23.2, 0.00, 0.00, 4.00
6, 9920, 16,    45.43, 6,  drogue,    1.00,  97376.00,  334.04,  202.77,  -15.83, 23.2, 0.00, 0.00, 4.02
6, 9920, 16,    45.53, 6,  drogue,    1.32,  97423.00,  330.00,  198.73,  -15.72, 23.2, 0.00, 0.00, 4.00
6, 9920, 16,    45.63, 6,  drogue,    1.65,  97449.00,  327.76,  196.50,  -15.59, 23.2, 0.00, 0.00, 4.00
6, 9920, 16,    45.73, 6,  drogue,    1.98,  97421.00,  330.17,  198.90,  -15.44, 23.2, 0.00, 0.00, 4.00
6, 9920, 16,    45.83, 6,  drogue,    2.26,  97467.00,  326.22,  194.95,  -15.22, 23.2, 0.00, 0.00, 4.00
6, 9920, 16,    45.93, 6,  drogue,    2.47,  97462.00,  326.65,  195.38,  -15.01, 23.2, 0.00, 0.00, 4.00
6, 9920, 16,    46.03, 6,  drogue,    2.60,  97440.00,  328.54,  197.27,  -14.73, 23.2, 0.00, 0.00, 4.00
6, 9920, 16,    46.13, 6,  drogue,    2.66,  97481.00,  325.01,  193.75,  -14.43, 23.2, 0.00, 0.00, 4.00
6, 9920, 16,    46.23, 6,  drogue,    2.66,  97515.00,  322.09,  190.83,  -14.19, 23.2, 0.00, 0.00, 4.00
6, 9920, 16,    46.33, 6,  drogue,    2.63,  97556.00,  318.57,  187.31,  -13.91, 23.2, 0.00, 0.00, 4.00
6, 9920, 16,    46.43, 6,  drogue,    2.55,  97546.00,  319.43,  188.17,  -13.65, 23.2, 0.00, 0.00, 4.02
6, 9920, 16,    46.53, 6,  drogue,    2.41,  97560.00,  318.23,  186.97,  -13.38, 23.2, 0.00, 0.00, 4.02
6, 9920, 16,    46.63, 6,  drogue,    2.19,  97587.00,  315.91,  184.65,  -13.12, 23.2, 0.00, 0.00, 4.00
6, 9920, 16,    46.73, 6,  drogue,    1.88,  97590.00,  315.66,  184.39,  -12.88, 23.2, 0.00, 0.00, 4.00
6, 9920, 16,    46.83, 6,  drogue,    1.50,  97617.00,  313.34,  182.07,  -12.69, 23.2, 0.00, 0.00, 4.00
6, 9920, 16,    46.93, 6,  drogue,    1.09,  97613.00,  313.68,  182.42,  -12.52, 23.2, 0.00, 0.00, 4.00
6, 9920, 16,    47.03, 6,  drogue,    0.68,  97633.00,  311.97,  180.70,  -12.40, 23.2, 0.00, 0.00, 4.00
6, 9920, 16,    47.13, 6,  drogue,    0.31,  97629.00,  312.31,  181.04,  -12.38, 23.2, 0.00, 0.00, 4.00
6, 9920, 16,    47.23, 6,  drogue,   -0.04,  97696.00,  306.56,  175.30,  -12.35, 23.2, 0.00, 0.00, 4.00
6, 9920, 16,    47.33, 6,  drogue,   -0.36,  97686.00,  307.42,  176.16,  -12.35, 23.2, 0.00, 0.00, 4.00
6, 9920, 16,    47.43, 6,  drogue,   -0.67,  97683.00,  307.68,  176.41,  -12.37, 23.2, 0.00, 0.00, 4.00
6, 9920, 16,    47.53, 6,  drogue,   -0.95,  97685.00,  307.51,  176.24,  -12.44, 23.2, 0.00, 0.00, 4.00
6, 9920, 16,    47.63, 6,  drogue,   -1.16,  97731.00,  303.56,  172.30,  -12.56, 23.2, 0.00, 0.00, 4.02
6, 9920, 16,    47.73, 6,  drogue,   -1.29,  97767.00,  300.48,  169.21,  -12.68, 23.2, 0.00, 0.00, 4.00
6, 9920, 16,    47.83, 6,  drogue,   -1.33,  97681.00,  307.85,  176.58,  -12.84, 23.2, 0.00, 0.00, 4.00
6, 9920, 16,    47.93, 6,  drogue,   -1.30,  97731.00,  303.56,  172.30,  -12.99, 23.2, 0.00, 0.00, 4.00
6, 9920, 16,    48.03, 6,  drogue,   -1.24,  97736.00,  303.13,  171.87,  -13.12, 23.2, 0.00, 0.00, 4.00
6, 9920, 16,    48.13, 6,  drogue,   -1.17,  97777.00,  299.62,  168.36,  -13.23, 23.1, 0.00, 0.00, 4.00
6, 9920, 16,    48.23, 6,  drogue,   -1.08,  97857.00,  292.77,  161.50,  -13.34, 23.1, 0.00, 0.00, 4.00
6, 9920, 16,    48.29, 7,    main,   -1.08,  97857.00,  292.77,  161.50,  -13.34, 23.1, 0.00, 0.00, 4.00
6, 9920, 16,    48.33, 7,    main,   -0.99,  97851.00,  293.28,  162.02,  -13.47, 23.1, 0.00, 0.00, 4.00
6, 9920, 16,    48.43, 7,    main,   -0.89,  97813.00,  296.54,  165.27,  -13.57, 23.1, 0.00, 0.00, 4.00
6, 9920, 16,    48.53, 7,    main,   -0.78,  97792.00,  298.34,  167.07,  -13.66, 23.1, 0.00, 0.00, 4.00
6, 9920, 16,    48.63, 7,    main,   -0.67,  97839.00,  294.31,  163.05,  -13.74, 23.1, 0.00, 0.00, 4.00
6, 9920, 16,    48.73, 7,    main,   -0.59,  97882.00,  290.63,  159.36,  -13.79, 23.1, 0.00, 0.00, 4.02
6, 9920, 16,    48.83, 7,    main,   -0.50,  97943.00,  285.41,  154.14,  -13.86, 23.1, 0.00, 0.00, 4.00
6, 9920, 16,    48.93, 7,    main,   -0.42,  97936.00,  286.01,  154.74,  -13.90, 23.1, 0.00, 0.00, 4.00
6, 9920, 16,    49.03, 7,    main,   -0.31,  97942.00,  285.49,  154.23,  -13.95, 23.1, 0.00, 0.00, 4.00
6, 9920, 16,    49.13, 7,    main,   -0.21,  97971.00,  283.01,  151.75,  -13.98, 23.1, 0.00, 0.00, 4.00
6, 9920, 16,    49.23, 7,    main,   -0.12,  98007.00,  279.93,  148.67,  -14.03, 23.1, 0.00, 0.00, 4.00
6, 9920, 16,    49.33, 7,    main,   -0.08,  97982.00,  282.07,  150.81,  -14.00, 23.1, 0.00, 0.00, 4.00
6, 9920, 16,    49.43, 7,    main,   -0.09,  97962.00,  283.78,  152.52,  -14.01, 23.1, 0.00, 0.00, 4.00
6, 9920, 16,    49.53, 7,    main,   -0.16,  98003.00,  280.28,  149.01,  -14.00, 23.1, 0.00, 0.00, 4.00
6, 9920, 16,    49.63, 7,    main,   -0.28,  98051.00,  276.17,  144.91,  -14.01, 23.1, 0.00, 0.00, 4.00
6, 9920, 16,    49.73, 7,    main,   -0.42,  98091.00,  272.75,  141.49,  -14.05, 23.1, 0.00, 0.00, 4.00
6, 9920, 16,    49.83, 7,    main,   -0.56,  98093.00,  272.58,  141.32,  -14.07, 23.1, 0.00, 0.00, 4.02
6, 9920, 16,    49.93, 7,    main,   -0.68,  98067.00,  274.80,  143.54,  -14.13, 23.1, 0.00, 0.00, 4.00
6, 9920, 16,    50.03, 7,    main,   -0.75,  98069.00,  274.63,  143.37,  -14.21, 23.1, 0.00, 0.00, 4.00
6, 9920, 16,    50.13, 7,    main,   -0.74,  98043.00,  276.86,  145.59,  -14.30, 23.1, 0.00, 0.00, 4.00
6, 9920, 16,    50.23, 7,    main,   -0.67,  98067.00,  274.80,  143.54,  -14.41, 23.1, 0.00, 0.00, 4.00
6, 9920, 16,    50.33, 7,    main,   -0.56,  98144.00,  268.22,  136.96,  -14.47, 23.1, 0.00, 0.00, 4.00
6, 9920, 16,    50.43, 7,    main,   -0.45,  98173.00,  265.75,  134.48,  -14.52, 23.1, 0.00, 0.00, 4.00
6, 9920, 16,    50.53, 7,    main,   -0.34,  98200.00,  263.44,  132.18,  -14.55, 23.1, 0.00, 0.00, 4.00
6, 9920, 16,    50.63, 7,    main,   -0.22,  98218.00,  261.91,  130.64,  -14.59, 23.1, 0.00, 0.00, 4.00
6, 9920, 16,    50.73, 7,    main,   -0.07,  98236.00,  260.37,  129.10,  -14.62, 23.1, 0.00, 0.00, 4.00
6, 9920, 16,    50.83, 7,    main,    0.12,  98275.00,  257.04,  125.78,  -14.65, 23.1, 0.00, 0.00, 4.00
6, 9920, 16,    50.93, 7,    main,    0.34,  98282.00,  256.44,  125.18,  -14.64, 23.1, 0.00, 0.00, 4.02
6, 9920, 16,    51.03, 7,    main,    0.57,  98297.00,  255.16,  123.90,  -14.59, 23.1, 0.00, 0.00, 4.00
6, 9920, 16,    51.13, 7,    main,    0.79,  98299.00,  254.99,  123.73,  -14.53, 23.1, 0.00, 0.00, 4.00
6, 9920, 16,    51.23, 7,    main,    0.99,  98279.00,  256.70,  125.43,  -14.47, 23.1, 0.00, 0.00, 4.00
6, 9920, 16,    51.33, 7,    main,    1.15,  98218.00,  261.91,  130.64,  -14.36, 23.1, 0.00, 0.00, 4.00
6, 9920, 16,    51.43, 7,    main,    1.28,  98340.00,  251.50,  120.23,  -14.22, 23.1, 0.00, 0.00, 4.00
6, 9920, 16,    51.53, 7,    main,    1.40,  98332.00,  252.18,  120.91,  -14.09, 23.1, 0.00, 0.00, 4.00
6, 9920, 16,    51.63, 7,    main,    1.51,  98349.00,  250.73,  119.46,  -13.96, 23.1, 0.00, 0.00, 4.00
6, 9920, 16,    51.73, 7,    main,    1.61,  98408.00,  245.70,  114.43,  -13.82, 23.1, 0.00, 0.00, 4.00
6, 9920, 16,    51.83, 7,    main,    1.68,  98464.00,  240.93,  109.66,  -13.65, 23.1, 0.00, 0.00, 4.00
6, 9920, 16,    51.93, 7,    main,    1.69,  98458.00,  241.44,  110.17,  -13.47, 23.1, 0.00, 0.00, 4.00
6, 9920, 16,    52.03, 7,    main,    1.60,  98472.00,  240.24,  108.98,  -13.29, 23.1, 0.00, 0.00, 4.02
6, 9920, 16,    52.13, 7,    main,    1.41,  98467.00,  240.67,  109.41,  -13.10, 23.1, 0.00, 0.00, 4.00
6, 9920, 16,    52.23, 7,    main,    1.16,  98460.00,  241.27,  110.00,  -12.92, 23.1, 0.00, 0.00, 4.00
6, 9920, 16,    52.33, 7,    main,    0.89,  98437.00,  243.23,  111.96,  -12.83, 23.1, 0.00, 0.00, 4.00
6, 9920, 16,    52.43, 7,    main,    0.63,  98505.00,  237.43,  106.17,  -12.75, 23.1, 0.00, 0.00, 4.00
6, 9920, 16,    52.53, 7,    main,    0.39,  98518.00,  236.33,  105.06,  -12.69, 23.1, 0.00, 0.00, 4.00
6, 9920, 16,    52.63, 7,    main,    0.18,  98525.00,  235.73,  104.47,  -12.65, 23.1, 0.00, 0.00, 4.00
6, 9920, 16,    52.73, 7,    main,   -0.01,  98528.00,  235.47,  104.21,  -12.63, 23.1, 0.00, 0.00, 4.00
6, 9920, 16,    52.83, 7,    main,   -0.16,  98564.00,  232.41,  101.14,  -12.64, 23.1, 0.00, 0.00, 4.00
6, 9920, 16,    52.93, 7,    main,   -0.28,  98563.00,  232.49,  101.23,  -12.67, 23.1, 0.00, 0.00, 4.00
6, 9920, 16,    53.03, 7,    main,   -0.39,  98582.00,  230.88,   99.61,  -12.70, 23.1, 0.00, 0.00, 4.00
6, 9920, 16,    53.13, 7,    main,   -0.50,  98596.00,  229.69,   98.42,  -12.74, 23.1, 0.00, 0.00, 4.02
6, 9920, 16,    53.23, 7,    main,   -0.64,  98631.00,  226.71,   95.44,  -12.78, 23.1, 0.00, 0.00, 4.00
6, 9920, 16,    53.33, 7,    main,   -0.80,  98637.00,  226.20,   94.93,  -12.82, 23.1, 0.00, 0.00, 4.00
6, 9920, 16,    53.43, 7,    main,   -0.97,  98646.00,  225.43,   94.17,  -12.92, 23.1, 0.00, 0.00, 4.00
6, 9920, 16,    53.53, 7,    main,   -1.10,  98652.00,  224.92,   93.66,  -13.01, 23.1, 0.00, 0.00, 4.00
6, 9920, 16,    53.63, 7,    main,   -1.18,  98668.00,  223.56,   92.30,  -13.13, 23.1, 0.00, 0.00, 4.00
6, 9920, 16,    53.73, 7,    main,   -1.20,  98658.00,  224.41,   93.15,  -13.27, 23.1, 0.00, 0.00, 4.00
6, 9920, 16,    53.83, 7,    main,   -1.17,  98677.00,  222.79,   91.53,  -13.41, 23.1, 0.00, 0.00, 4.00
6, 9920, 16,    53.93, 7,    main,   -1.11,  98715.00,  219.56,   88.30,  -13.52, 23.1, 0.00, 0.00, 4.00
6, 9920, 16,    54.03, 7,    main,   -1.06,  98727.00,  218.54,   87.28,  -13.62, 23.0, 0.00, 0.00, 4.00
6, 9920, 16,    54.13, 7,    main,   -1.02,  98732.00,  218.12,   86.85,  -13.73, 23.0, 0.00, 0.00, 4.00
6, 9920, 16,    54.23, 7,    main,   -0.99,  98751.00,  216.50,   85.24,  -13.83, 23.0, 0.00, 0.00, 4.02
6, 9920, 16,    54.33, 7,    main,   -0.95,  98825.00,  210.22,   78.95,  -13.92, 23.0, 0.00, 0.00, 4.00
6, 9920, 16,    54.43, 7,    main,   -0.90,  98825.00,  210.22,   78.95,  -14.04, 23.0, 0.00, 0.00, 4.00
6, 9920, 16,    54.53, 7,    main,   -0.84,  98839.00,  209.03,   77.76,  -14.12, 23.0, 0.00, 0.00, 4.00
6, 9920, 16,    54.63, 7,    main,   -0.80,  98855.00,  207.67,   76.40,  -14.21, 23.0, 0.00, 0.00, 4.00
6, 9920, 16,    54.73, 7,    main,   -0.78,  98861.00,  207.16,   75.89,  -14.28, 23.0, 0.00, 0.00, 4.00
6, 9920, 16,    54.83, 7,    main,   -0.80,  98877.00,  205.80,   74.53,  -14.33, 23.0, 0.00, 0.00, 4.00
6, 9920, 16,    54.93, 7,    main,   -0.84,  98890.00,  204.70,   73.43,  -14.43, 23.0, 0.00, 0.00, 4.00
6, 9920, 16,    55.03, 7,    main,   -0.88,  98882.00,  205.38,   74.11,  -14.51, 23.0, 0.00, 0.00, 4.00
6, 9920, 16,    55.13, 7,    main,   -0.92,  98890.00,  204.70,   73.43,  -14.59, 23.0, 0.00, 0.00, 4.00
6, 9920, 16,    55.23, 7,    main,   -0.96,  98901.00,  203.76,   72.50,  -14.69, 23.0, 0.00, 0.00, 4.00
